alpha_1,alpha_2,omega_n,zeta,PO,omega_d,t_p,t_r,t_s
0.70001,1.30001,15.49102202,0.170696751,58.02784268,15.26366976,0.205821582,0.114149029,1.485027025
2.20001,4.10001,15.48938112,0.170090632,58.14344614,15.26367641,0.205821492,0.11410868,1.49043644
3.70001,6.90001,15.48907353,0.16997621,58.16529122,15.2636791,0.205821456,0.114101053,1.491461758
5.20001,9.70001,15.48894366,0.169927824,58.17453088,15.26368037,0.205821439,0.114097827,1.49189573
2.50001,9.90001,15.34689959,0.103287752,72.16371037,15.26481696,0.205806114,0.109681539,2.471307993
4.50001,8.40001,15.48998813,0.169850231,58.18935071,15.26491686,0.205804767,0.114083426,1.492471479
2.40001,9.50001,15.3475699,0.103313108,72.15786893,15.26544327,0.20579767,0.109678709,2.470595225
3.00001,5.60001,15.49066992,0.169871037,58.18537652,15.26553319,0.205796458,0.114080203,1.492224379
5.30001,9.90001,15.49062472,0.169762411,58.20612737,15.2657786,0.205793149,0.114071149,1.493176341
2.30001,9.10001,15.34829821,0.103340697,72.15151355,15.26612369,0.205788497,0.109675637,2.469820263
3.80001,7.10001,15.49141273,0.169744191,58.2096087,15.2666038,0.205782026,0.114063772,1.493259448
2.20001,8.70001,15.34909238,0.103370827,72.14457334,15.26686555,0.205778497,0.109672292,2.4689746
4.60001,8.60001,15.49189585,0.169661578,58.22539521,15.26730029,0.205772638,0.114053078,1.493934472
1.50001,2.80001,15.49271427,0.169933289,58.17348736,15.26738155,0.205771543,0.11407053,1.491485035
2.10001,8.30001,15.34996175,0.103403866,72.13696363,15.26767755,0.205767553,0.109668635,2.468048094
2.30001,4.30001,15.49322483,0.169702173,58.21763738,15.26850171,0.205756446,0.114046801,1.493451683
2.00001,7.90001,15.35091756,0.103440258,72.12858269,15.26857015,0.205755524,0.10966462,2.467028575
3.10001,5.80001,15.49347111,0.169590551,58.2389708,15.26904213,0.205749164,0.114035347,1.494403481
3.90001,7.30001,15.49361613,0.169524785,58.25154305,15.26936036,0.205744876,0.1140286,1.494964858
1.90001,7.50001,15.35197335,0.10348054,72.11930694,15.26955595,0.205742241,0.109660192,2.465901291
4.70001,8.80001,15.49371169,0.169481433,58.25983174,15.26957006,0.20574205,0.114024153,1.495335152
1.80001,7.10001,15.35314569,0.10352537,72.10898511,15.27065037,0.205727495,0.109655285,2.46464821
4.80001,9.00001,15.4954421,0.169309233,58.29276553,15.27173406,0.205712897,0.113996555,1.496677416
1.70001,6.70001,15.35445497,0.103575566,72.09742957,15.27187238,0.205711034,0.109649815,2.463247024
4.00001,7.50001,15.49569515,0.169316991,58.29128147,15.27196281,0.205709816,0.113995363,1.496584915
3.20001,6.00001,15.49607468,0.169328621,58.28905683,15.2723059,0.205705194,0.113993574,1.496446249
2.40001,4.50001,15.49670711,0.169347984,58.28535298,15.27287764,0.205697494,0.113990593,1.496215368
1.60001,6.30001,15.35592671,0.10363215,72.08440518,15.27324569,0.205692537,0.109643681,2.461669833
4.90001,9.20001,15.49709291,0.169144464,58.32429282,15.27379947,0.205685079,0.113970194,1.497964842
1.60001,3.00001,15.49797152,0.169386637,58.27795985,15.27402084,0.205682098,0.113984629,1.495754464
4.10001,7.70001,15.49765994,0.169119911,58.32899198,15.27442363,0.205676674,0.113963906,1.498125868
1.50001,5.90001,15.3575931,0.103696427,72.06961282,15.27480022,0.205671603,0.109636753,2.459881249
3.30001,6.20001,15.49850068,0.169083465,58.33596808,15.27534917,0.205664212,0.11395458,1.498365085
5.00001,9.40001,15.49866945,0.168986654,58.35450182,15.27577284,0.205658508,0.113944989,1.499200725
1.40001,5.50001,15.35949548,0.103770078,72.05266634,15.27657436,0.205647718,0.109628868,2.457835725
4.20001,7.90001,15.4995196,0.168932738,58.36482594,15.27675402,0.205645299,0.11393409,1.499593371
2.50001,4.70001,15.49987633,0.16902372,58.34740519,15.27686385,0.205643821,0.113939314,1.498757711
0.80001,1.50001,15.50176111,0.169502014,58.25589661,15.27744816,0.205635956,0.113966721,1.494378584
5.10001,9.60001,15.50017659,0.168835373,58.38347352,15.27766016,0.205633102,0.113920867,1.500388097
3.40001,6.40001,15.50076653,0.168853522,58.3799971,15.27819344,0.205625925,0.113918096,1.500170934
1.30001,5.10001,15.36168779,0.103855316,72.03305831,15.27861817,0.205620208,0.109619812,2.45547361
4.30001,8.10001,15.50128229,0.168754742,58.39892001,15.27896403,0.205615554,0.113905791,1.500992554
5.20001,9.80001,15.50161878,0.168690223,58.41128238,15.2794669,0.205608787,0.113897758,1.501529759
1.70001,3.20001,15.50253555,0.168907842,58.36959346,15.27979277,0.205604402,0.113909779,1.499520959
2.50001,9.80001,15.36305714,0.103879025,72.02760521,15.27994207,0.205602393,0.109611874,2.454695931
2.60001,4.90001,15.50277258,0.168725745,58.40447584,15.28050991,0.205594753,0.113892342,1.501104272
3.50001,6.60001,15.50288751,0.16863742,58.42140157,15.28085752,0.205590076,0.113883887,1.501873487
1.20001,4.70001,15.36424173,0.103955109,72.01010831,15.28099812,0.205588184,0.109609305,2.452715245
4.40001,8.30001,15.50295534,0.168585265,58.43139785,15.28106269,0.205587315,0.113878896,1.502328078
2.40001,9.40001,15.36438931,0.103929929,72.01589848,15.28118533,0.205585665,0.109606306,2.453284262
2.30001,9.00001,15.36583594,0.103985372,72.00314978,15.28253508,0.205567508,0.109600273,2.451749018
4.50001,8.50001,15.5045454,0.16842371,58.46237176,15.28305819,0.205560472,0.113853302,1.503604189
3.60001,6.80001,15.50487697,0.168433944,58.46040931,15.28335791,0.205556441,0.113851749,1.50348136
1.10001,4.30001,15.36725478,0.104073531,71.98288247,15.28380452,0.205550434,0.109596969,2.449451801
2.70001,5.10001,15.50542949,0.168450985,58.45714163,15.28385739,0.205549723,0.113849159,1.503276826
2.20001,8.60001,15.36741245,0.10404599,71.98921355,15.28400562,0.20554773,0.109593715,2.450073231
1.80001,3.40001,15.50653418,0.16848501,58.45061758,15.28485612,0.205536292,0.113843978,1.502868431
4.60001,8.70001,15.50605844,0.168269535,58.49194378,15.2849579,0.205534924,0.113828919,1.504824766
2.10001,8.20001,15.36913712,0.104112542,71.97391575,15.28561389,0.205526103,0.109586562,2.448236676
3.70001,7.00001,15.50674671,0.16824202,58.49722258,15.28570919,0.205524822,0.113821498,1.505002236
4.70001,8.90001,15.5074999,0.168122244,58.52020701,15.28676854,0.205510579,0.113805662,1.505993355
2.80001,5.30001,15.50787536,0.16819683,58.50589345,15.28694134,0.205508256,0.113809325,1.505294032
1.00001,3.90001,15.37086284,0.104216336,71.95006331,15.28716314,0.205505274,0.109582283,2.445530585
2.00001,7.80001,15.37103186,0.104185945,71.95704669,15.28738018,0.205502357,0.109578729,2.446215059
0.90001,1.70001,15.50984542,0.16858663,58.43113618,15.28785053,0.205496034,0.113828424,1.501648616
3.80001,7.20001,15.50850717,0.168060692,58.53202145,15.28792425,0.205495043,0.113792975,1.506442989
4.80001,9.10001,15.50887471,0.167981387,58.54724641,15.28849619,0.205487356,0.113783456,1.507113209
1.90001,7.40001,15.3731231,0.104267313,71.93835117,15.28932895,0.205476163,0.109570113,2.443978922
1.90001,3.60001,15.51006578,0.16810887,58.52277371,15.28933327,0.205476105,0.113785684,1.505863109
2.90001,5.50001,15.51013424,0.167961046,58.55115198,15.28979158,0.205469946,0.113772466,1.507171975
3.90001,7.40001,15.5101676,0.167889105,58.56496685,15.29001454,0.20546695,0.113766034,1.507809786
4.90001,9.30001,15.51018735,0.167846551,58.57313978,15.2901464,0.205465178,0.11376223,1.508187314
0.90001,3.50001,15.37526131,0.104391917,71.9097301,15.29125453,0.205450288,0.109564508,2.440730458
1.80001,7.00001,15.37544304,0.104358018,71.91751564,15.29148997,0.205447125,0.109560592,2.441492212
5.00001,9.50001,15.51144193,0.167717359,58.59795846,15.29172425,0.205443978,0.113741921,1.509218416
4.00001,7.60001,15.51173623,0.167726495,58.59620299,15.29199027,0.205440404,0.113740549,1.509108178
3.00001,5.70001,15.51222666,0.16774171,58.59327963,15.29243359,0.205434448,0.113738261,1.508924594
5.10001,9.70001,15.51264221,0.167593463,58.621768,15.29323438,0.205423691,0.113722472,1.510209047
2.00001,3.80001,15.51320724,0.167772096,58.58744203,15.29332006,0.20542254,0.113733683,1.508557967
4.10001,7.80001,15.51322045,0.167572176,58.62585951,15.29386057,0.20541528,0.113716404,1.510343176
1.70001,6.60001,15.37803133,0.104459763,71.89415046,15.29389987,0.205414752,0.109550018,2.438710317
5.20001,9.90001,15.51379161,0.167474544,58.64462872,15.29468103,0.205404261,0.113703829,1.511161544
2.50001,9.70001,15.37902541,0.104484212,71.888537,15.29484901,0.205402005,0.109544827,2.437983684
3.10001,5.90001,15.51417029,0.167537161,58.63259039,15.29488931,0.205401464,0.113706434,1.510564026
4.20001,8.00001,15.51462685,0.16742553,58.65405328,15.29563363,0.205391469,0.113693497,1.51151931
1.00001,1.90001,15.51614666,0.167862888,58.57000196,15.29597801,0.205386844,0.113719941,1.507462419
0.80001,3.10001,15.3807415,0.104613018,71.85896939,15.29634744,0.205381884,0.109542563,2.434718669
1.60001,6.20001,15.38093731,0.104574695,71.86776521,15.29660417,0.205378437,0.109538205,2.435577368
2.40001,9.30001,15.38100239,0.104561884,71.87070582,15.29668961,0.20537729,0.109536751,2.435864627
2.10001,4.00001,15.5160195,0.167468814,58.64573044,15.29689256,0.205374565,0.113687011,1.510995879
3.20001,6.10001,15.51598037,0.167345951,58.66935761,15.29717768,0.205370737,0.113676745,1.512100893
4.30001,8.20001,15.51596136,0.167285997,58.68088989,15.29731681,0.205368869,0.113671736,1.51264069
2.30001,8.90001,15.38314791,0.10464657,71.85126912,15.29868635,0.205350484,0.109528021,2.433559486
4.40001,8.40001,15.51722933,0.167153074,58.70646503,15.29891675,0.205347392,0.113651036,1.513711054
3.30001,6.30001,15.51767014,0.167166817,58.70382041,15.2993152,0.205342044,0.113648987,1.513544526
1.50001,5.80001,15.38422321,0.104705555,71.83773411,15.29966023,0.205337413,0.109524926,2.432022449
2.20001,4.20001,15.51855153,0.167194265,58.69853865,15.30011196,0.205331351,0.113644888,1.513211918
4.50001,8.60001,15.51843561,0.167026301,58.73086559,15.30043946,0.205326956,0.113631321,1.514733803
2.20001,8.50001,15.38548444,0.104739265,71.82999987,15.30085992,0.205321313,0.109518554,2.431042629
3.40001,6.50001,15.51925117,0.16699865,58.73618881,15.30131625,0.20531519,0.113622977,1.514903158
4.60001,8.80001,15.51958455,0.166905261,58.75417065,15.30189037,0.205307487,0.113612524,1.515712046
1.10001,2.10001,15.52119383,0.167276313,58.682753,15.30250105,0.205299293,0.113632584,1.512217659
0.70001,2.70001,15.38775764,0.104899971,71.7931383,15.30285997,0.205294478,0.1095148,2.426970255
2.30001,4.40001,15.52084304,0.166944552,58.74660468,15.30302796,0.205292225,0.113606683,1.51523505
1.40001,5.40001,15.38796856,0.104855898,71.80324559,15.30314125,0.205290705,0.109509891,2.427954167
3.50001,6.70001,15.52073358,0.166840473,58.76664814,15.30319347,0.205290004,0.113598556,1.516184083
2.10001,8.10001,15.38803861,0.104841159,71.80662612,15.30323482,0.20528945,0.109508253,2.428283486
4.70001,9.00001,15.52068015,0.166789573,58.7764524,15.30327444,0.205288918,0.113594582,1.516648627
4.80001,9.20001,15.521726,0.166678891,58.79777674,15.30459616,0.205271189,0.113577437,1.517546149
3.60001,6.90001,15.52212627,0.166691421,58.79536238,15.30495795,0.205266337,0.113575582,1.517393779
2.40001,4.60001,15.52292662,0.16671645,58.79053987,15.30568141,0.205256634,0.113571872,1.517089412
2.00001,7.70001,15.39084226,0.104953694,71.78081945,15.30584033,0.205254503,0.109497004,2.425245314
4.90001,9.40001,15.52272542,0.166572897,58.81820411,15.30585964,0.205254244,0.113561038,1.518407008
3.70001,7.10001,15.52343713,0.166550728,58.82247734,15.30661954,0.205244054,0.113553931,1.518538027
5.00001,9.60001,15.52368142,0.166471298,58.8377899,15.30706864,0.205238033,0.113545337,1.519233404
1.30001,5.00001,15.39227679,0.105030425,71.76322808,15.30714224,0.205237046,0.109492732,2.423252693
1.20001,2.30001,15.52532608,0.166791288,58.77612213,15.30785079,0.205227546,0.113560736,1.5161793
2.50001,4.80001,15.52482922,0.16650727,58.83085469,15.30810613,0.205224123,0.113540025,1.518795275
3.80001,7.30001,15.52467314,0.166417708,58.848123,15.30818695,0.205223039,0.113533492,1.519621999
5.10001,9.80001,15.52459677,0.166373827,58.85658511,15.3082266,0.205222508,0.113530291,1.520027366
1.90001,7.30001,15.39393371,0.105078628,71.75217923,15.30871161,0.205216006,0.109484674,2.421883538
2.50001,9.60001,15.39479358,0.105103723,71.74642759,15.3095259,0.205205091,0.109480499,2.421171682
3.90001,7.50001,15.5258405,0.166291752,58.87241563,15.30966795,0.205203187,0.113514166,1.520650334
2.60001,5.00001,15.52657338,0.166314753,58.86797893,15.3103304,0.205194308,0.113510778,1.520369788
4.00001,7.70001,15.52694476,0.16617231,58.89545955,15.31106947,0.205184403,0.113495864,1.521627209
0.60001,2.30001,15.39705903,0.105287331,71.70435858,15.31147975,0.205178905,0.109478586,2.416605902
1.20001,4.60001,15.39728468,0.10523548,71.71623666,15.31178865,0.205174766,0.109472973,2.417757758
1.80001,6.90001,15.39735953,0.105218129,71.72021183,15.31189136,0.20517339,0.109471099,2.418143561
2.40001,9.20001,15.3973969,0.105209441,71.72220239,15.31194267,0.205172702,0.109470161,2.41833681
1.30001,2.50001,15.52877072,0.166383545,58.85471105,15.31231692,0.205167688,0.113500608,1.519530691
2.70001,5.20001,15.52817803,0.166136982,58.9022769,15.31237803,0.205166869,0.113483825,1.52182756
4.10001,7.90001,15.52799088,0.166058891,58.91734861,15.31239773,0.205166605,0.113478508,1.522556392
4.20001,8.10001,15.52898333,0.16595105,58.9381675,15.31365831,0.205149716,0.113462025,1.523441291
2.80001,5.40001,15.52965921,0.165972327,58.93405949,15.31426921,0.205141532,0.113458908,1.523181108
2.30001,8.80001,15.40022013,0.105324824,71.69577058,15.31456214,0.205137609,0.109459013,2.415252233
4.30001,8.30001,15.52992612,0.165848386,58.95799284,15.31485625,0.205133669,0.113446352,1.524284999
1.70001,6.50001,15.40117692,0.1053749,71.68430202,15.3154319,0.205125959,0.109456085,2.413957775
4.40001,8.50001,15.53082286,0.165750534,58.97689405,15.31599608,0.205118403,0.113431431,1.525090325
2.90001,5.60001,15.5310306,0.165819388,58.9635936,15.31602117,0.205118067,0.113435804,1.524441223
1.40001,2.70001,15.53168572,0.166035977,58.92177168,15.3161012,0.205116995,0.113449551,1.522402745
4.50001,8.70001,15.53167686,0.165657164,58.99493433,15.31708194,0.205103862,0.113417208,1.525859832
1.10001,4.20001,15.40317717,0.105479834,71.66027524,15.31724966,0.205101616,0.109449985,2.411250047
2.20001,8.40001,15.40329228,0.105451263,71.66681643,15.3174108,0.205099458,0.109446958,2.411883446
3.00001,5.80001,15.53230394,0.165676957,58.99110968,15.31764871,0.205096272,0.113414322,1.525617257
4.60001,8.90001,15.53249109,0.165567975,59.01217116,15.31811756,0.205089995,0.113403636,1.526595857
4.70001,9.10001,15.53326825,0.165482692,59.02865704,15.31910633,0.205076757,0.113390672,1.527300537
3.10001,6.00001,15.53348936,0.165543987,59.01680773,15.3191646,0.205075977,0.113394298,1.526717352
1.50001,2.90001,15.53418419,0.16573618,58.97966715,15.31934839,0.205073517,0.113405659,1.524891429
1.60001,6.10001,15.4054568,0.10555236,71.64367292,15.31939801,0.205072853,0.109439397,2.409241442
4.80001,9.30001,15.5340108,0.165401064,59.04443998,15.32005136,0.205064107,0.113378275,1.527975834
2.10001,8.00001,15.40664767,0.105590424,71.63496099,15.32051997,0.205057835,0.109433881,2.408189286
3.20001,6.20001,15.53459563,0.165419567,59.04086215,15.32057993,0.205057032,0.113375588,1.527748633
4.90001,9.50001,15.53472102,0.165322861,59.05956403,15.32095549,0.205052006,0.113366408,1.528623547
2.60001,9.90001,15.4073794,0.105613873,71.62959447,15.32120924,0.20504861,0.109430496,2.407541796
5.00001,9.70001,15.53540095,0.165247872,59.07406959,15.32182131,0.205040419,0.11335504,1.529245334
3.30001,6.40001,15.53563041,0.165302896,59.06342572,15.32190436,0.205039307,0.113358066,1.528717362
1.60001,3.10001,15.53634926,0.165474938,59.03015614,15.32216508,0.205035818,0.113367523,1.527068698
5.10001,9.90001,15.53605249,0.165175903,59.08799383,15.32265119,0.205029313,0.113344138,1.529842719
3.40001,6.60001,15.5366004,0.165193273,59.0846329,15.32314637,0.205022688,0.113341624,1.529629061
0.50001,1.90001,15.40997479,0.105838937,71.57810533,15.32342137,0.205019008,0.109429469,2.40203234
1.00001,3.80001,15.4102103,0.105775976,71.59250591,15.32375879,0.205014494,0.109422928,2.403421239
1.50001,5.70001,15.41028825,0.10575489,71.5973293,15.32387087,0.205012994,0.109420744,2.4038869
2.00001,7.60001,15.41032713,0.105744329,71.59974536,15.32392684,0.205012246,0.109419651,2.404120236
2.50001,9.50001,15.41035043,0.105737986,71.6011964,15.3239604,0.205011797,0.109418995,2.404260402
3.50001,6.80001,15.53751147,0.165090079,59.10460239,15.3243134,0.205007074,0.113326165,1.530488622
1.70001,3.30001,15.53824334,0.165245263,59.07457436,15.32463141,0.20500282,0.113334081,1.528989561
3.60001,7.00001,15.53836883,0.164992763,59.12343946,15.32541203,0.204992378,0.113311603,1.531300393
3.70001,7.20001,15.5391771,0.164900838,59.14123783,15.32644811,0.20497852,0.113297862,1.532068252
1.80001,3.50001,15.53991421,0.165041761,59.11395458,15.32680883,0.204973696,0.113304517,1.530696789
2.40001,9.10001,15.41356004,0.105873083,71.57029667,15.32693045,0.20497207,0.109406656,2.400701359
3.80001,7.40001,15.53994035,0.164813867,59.15808106,15.32742681,0.204965432,0.113284874,1.532795668
1.90001,7.20001,15.41437979,0.10591545,71.56060868,15.32767605,0.204962099,0.109404114,2.399616205
3.90001,7.60001,15.54066223,0.164731461,59.17404401,15.32835276,0.20495305,0.113272581,1.533485754
1.90001,3.70001,15.54139905,0.164860198,59.14910789,15.32874523,0.204947803,0.113278195,1.532224143
1.40001,5.30001,15.41578468,0.105988204,71.54397514,15.32895353,0.204945018,0.109399769,2.397755261
4.00001,7.80001,15.54134603,0.164653269,59.18919398,15.32923012,0.20494132,0.113260926,1.534141313
4.10001,8.00001,15.54199467,0.164578976,59.20359151,15.33006261,0.204930191,0.113249862,1.53476487
2.30001,8.70001,15.41703799,0.106020687,71.53654971,15.3301464,0.204929071,0.109393387,2.396827889
2.00001,3.90001,15.54272727,0.164697208,59.1806802,15.33047849,0.204924631,0.113254609,1.53359863
4.20001,8.20001,15.54261079,0.164508298,59.21729128,15.33085358,0.204919618,0.113239345,1.535358714
4.30001,8.40001,15.54319676,0.164440978,59.23034282,15.33160605,0.20490956,0.113229336,1.53592492
0.90001,3.40001,15.41874884,0.106142312,71.50875345,15.33164754,0.204909006,0.109390655,2.393823786
